company_id,year,net_profit_margin_pct,operating_profit_margin_pct,return_on_equity_pct,debt_to_equity,interest_coverage,asset_turnover,free_cash_flow_cr,capex_cr,cash_from_operations_cr,earnings_per_share,book_value_per_share,dividend_payout_ratio_pct,total_debt_cr,revenue_cagr_5yr,pat_cagr_5yr,eps_cagr_5yr,composite_quality_score,roce_percentage,roe_percentage,broad_sector,computed_roce,high_leverage_suppressed
TATACONSUM,Mar 2022,8.169014084507042,13.835010060362174,6.703209615638621,0.09325056135252939,20.770114942528735,0.5895610913404508,199.0,1317.0,1516.0,10.0,193.0,60.0,1412.0,15.96,21.6,14.87,5.153928263828705,10.6,8.32,Consumer Staples,10.91579074543917,False
TATACONSUM,Mar 2023,9.577015163607342,13.465863745193355,8.109602506604412,0.09829821220126558,16.8,0.6055267551181794,627.0,834.0,1461.0,12.0,193.0,65.0,1600.0,15.96,21.6,14.87,6.0973814751099775,10.6,8.32,Consumer Staples,12.216814901829167,False
TATACONSUM,Mar 2024,7.9902669998684726,15.020386689464685,7.566793298872766,0.21654107242947002,25.32183908045977,0.5454284586965099,26.0,1911.0,1937.0,12.0,193.0,64.0,3477.0,15.96,21.6,14.87,5.367496252479249,10.6,8.32,Consumer Staples,11.277772089689773,False
TATACONSUM,TTM,7.1792354421059095,15.315702276492607,,,8.686567164179104,,,,,12.0,193.0,,,15.96,21.6,14.87,2.39307848070197,10.6,8.32,Consumer Staples,,False
TATAMOTORS,Mar 2013,5.284094219595007,13.02802540348424,26.505832026994714,1.427212583362117,6.968820224719101,1.1215647834610587,-806.0,22969.0,22163.0,35.0,275.0,6.0,53716.0,7.72,,,10.970497010016928,20.1,49.4,Consumer Discretionary,27.157290948299455,False
TATAMOTORS,Mar 2014,6.034342063444342,14.96903373218688,21.416377050179864,0.9243643680263398,7.305959149294588,1.0659628432512613,8160.0,27991.0,36151.0,48.0,275.0,5.0,60642.0,7.72,,,9.505560652291821,20.1,49.4,Consumer Discretionary,27.48285094181202,False
TATAMOTORS,Mar 2015,5.347717539586334,14.910757374819026,25.013330489495573,1.3083431090256301,8.219090722073647,1.10890167077513,-701.0,36232.0,35531.0,48.0,275.0,0.0,73610.0,7.72,,,10.48998323328568,20.1,49.4,Consumer Discretionary,30.76336700751509,False
TATAMOTORS,Mar 2016,4.276935021937695,14.061733187814507,14.791265579086026,0.8785084608369642,7.307220290447944,1.0374718827892273,1206.0,36694.0,37900.0,40.0,275.0,1.0,69360.0,7.72,,,6.70189082793765,20.1,49.4,Consumer Discretionary,24.087733966233348,False
TATAMOTORS,Mar 2017,2.8020749518897414,10.971363735803303,13.015397333884469,1.3537942199717543,7.422840962718263,0.9894086139848852,-9372.0,39571.0,30199.0,26.0,275.0,0.0,78604.0,7.72,,,5.602293633253031,20.1,49.4,Consumer Discretionary,23.018161064200314,False
TATAMOTORS,Mar 2018,3.1181615503344196,10.789915966386554,9.526554051221863,0.9321163599782034,7.986117043998291,0.8910670187535148,-1282.0,25139.0,23857.0,31.0,275.0,0.0,88950.0,7.72,,,4.511927540103265,20.1,49.4,Consumer Discretionary,20.279534434693943,False
TATAMOTORS,Mar 2019,-9.513211321529585,8.16856440726242,-47.73093604081158,1.7643197793250136,-0.35110262198298314,0.9876841247877842,-1987.0,20878.0,18891.0,-100.0,275.0,0.0,106175.0,7.72,,,-18.752154412517793,20.1,49.4,Consumer Discretionary,-1.2154802409319885,False
TATAMOTORS,Mar 2020,-4.586927543781696,6.889775843841452,-18.984131010320393,1.9782812029360008,2.4974458097473424,0.8153813960315949,-6482.0,33115.0,26633.0,-39.0,275.0,0.0,124788.0,7.72,,,-7.585225719356831,20.1,49.4,Consumer Discretionary,9.628620247302614,False
TATAMOTORS,Mar 2021,-5.362397165675854,12.92539882703817,-24.245660397849658,2.5726464785418215,2.6144250957144624,0.7313142254881869,3329.0,25672.0,29001.0,-41.0,275.0,0.0,142131.0,7.72,,,-9.625581112679109,20.1,49.4,Consumer Discretionary,10.725106141515266,False
TATAMOTORS,Mar 2022,-4.061353042154179,8.877588398801956,-25.378694374004173,3.2864836965059134,2.9149484536082473,0.846207845961691,9839.0,4444.0,14283.0,-34.0,275.0,0.0,146449.0,7.72,,,-9.53127985673222,20.1,49.4,Consumer Discretionary,14.21077430501021,False
TATAMOTORS,Mar 2023,0.7775308049611668,9.196252821800924,5.935307356250828,2.9591147786946737,3.763325183374083,1.0337432845097019,19971.0,15417.0,35388.0,7.0,275.0,32.0,134113.0,7.72,,,2.5821938152405655,20.1,49.4,Consumer Discretionary,21.445091537325496,False
TATAMOTORS,Mar 2024,7.263066074788551,13.595385542828959,37.45613415294755,1.2631244259167667,6.530242339274985,1.1851234435931923,45133.0,22782.0,67915.0,94.0,275.0,7.0,107262.0,7.72,,,15.301441223776429,20.1,49.4,Consumer Discretionary,33.93225101467374,False
TATAMOTORS,TTM,7.684389209677748,13.747412290568809,,,7.591222712362855,,,,,99.0,275.0,,,7.72,,,2.5614630698925827,20.1,49.4,Consumer Discretionary,,False
TATAPOWER,Mar 2013,0.37073876480694457,16.864092594267113,0.9971625456019456,3.0710985002026754,2.259651778955337,0.49328694410990676,-740.0,4026.0,3286.0,0.0,105.0,-319.0,37882.0,15.51,10.43,5.92,0.620396084839599,11.1,11.3,Energy,11.888404325228507,False
TATAPOWER,Mar 2014,0.033588982813637126,19.35845042825953,0.0967663898072736,3.2394968147730023,2.07703488372093,0.5004833083507277,2874.0,3609.0,6483.0,-1.0,105.0,-114.0,40173.0,15.51,10.43,5.92,0.21027956032387948,11.1,11.3,Energy,13.59036786244151,False
TATAPOWER,Mar 2015,1.3604024647992141,18.756883874616737,3.1917865623690456,2.836080458164548,1.9889159232224927,0.4468045487796768,2116.0,3865.0,5981.0,1.0,105.0,210.0,40607.0,15.51,10.43,5.92,1.6663311919826456,11.1,11.3,Energy,13.394629039599455,False
TATAPOWER,Mar 2016,2.664948803146403,7.137044822675799,6.7566405914209575,3.3395512765408752,1.9051297898640296,0.42100004282227327,5610.0,1805.0,7415.0,2.0,105.0,53.0,38849.0,15.51,10.43,5.92,3.2808631457965447,11.1,11.3,Energy,12.212273681708332,False
TATAPOWER,Mar 2017,3.9872408293460926,19.838335508191967,8.32450431360678,3.694187982442864,2.011887072808321,0.33307175023240654,-359.0,7373.0,7014.0,3.0,105.0,39.0,48815.0,15.51,10.43,5.92,4.214938964395093,11.1,11.3,Energy,10.914249786390236,False
TATAPOWER,Mar 2018,9.728017883755587,8.550670640834575,15.921702542837979,2.962924568571254,2.3613400691305504,0.32774874224588485,4852.0,1512.0,6364.0,9.0,105.0,15.0,48589.0,15.51,10.43,5.92,8.65915638961315,11.1,11.3,Energy,13.665599803040562,False
TATAPOWER,Mar 2019,8.721261001974499,10.27408721261002,14.236547391423107,2.649877082764272,2.4594724220623503,0.3554173159040358,4302.0,272.0,4574.0,9.0,105.0,15.0,48506.0,15.51,10.43,5.92,7.77107523643388,11.1,11.3,Energy,15.350765592492255,False
TATAPOWER,Mar 2020,4.516749038989566,23.355985722130697,6.725953184094859,2.6544004906470406,2.021584334668447,0.3249102303900796,6882.0,493.0,7375.0,4.0,105.0,41.0,51936.0,15.51,10.43,5.92,3.855870817824835,11.1,11.3,Energy,12.705938295432295,False
TATAPOWER,Mar 2021,4.400207931994006,21.163196037060818,6.446266182860727,2.092371097074766,2.1685785536159603,0.3314885206020982,9338.0,993.0,8345.0,4.0,105.0,44.0,46708.0,15.51,10.43,5.92,3.725987545152277,11.1,11.3,Energy,12.5972389216439,False
TATAPOWER,Mar 2022,5.035500747384155,16.421431240657697,9.606986899563319,2.281213795561893,2.466182948950505,0.38041759218125276,443.0,6250.0,6693.0,5.0,105.0,32.0,51195.0,15.51,10.43,5.92,5.007635079709575,11.1,11.3,Energy,12.924209296956693,False
TATAPOWER,Mar 2023,6.913571285996843,14.023117821045563,13.234681117132139,1.8383701542309296,3.0347666971637692,0.43021640019985014,-97.0,7263.0,7166.0,10.0,105.0,19.0,52923.0,15.51,10.43,5.92,6.859489601109611,11.1,11.3,Energy,16.23771585221084,False
TATAPOWER,Mar 2024,6.965125551270159,17.469771680580646,13.227840276919272,1.659321300531586,3.054392402331103,0.4419074604110633,3569.0,9027.0,12596.0,12.0,105.0,17.0,53689.0,15.51,10.43,5.92,6.878291096200164,11.1,11.3,Energy,16.44604567377535,False
TATAPOWER,TTM,6.935059616626502,17.415615303438393,,,3.2457683007254343,,,,,12.0,105.0,,,15.51,10.43,5.92,2.3116865388755006,11.1,11.3,Energy,,False
TATASTEEL,Mar 2013,-5.398182789951898,2.943316111408041,-21.280580592297788,2.0054137890670725,1.3634072580645162,0.9171818404640649,936.0,13099.0,14035.0,-6.0,72.0,-11.0,68529.0,7.77,,,-8.587193847261874,7.02,6.55,Materials,5.267718912181965,False
TATASTEEL,Mar 2014,2.466120284764558,10.889956531686112,9.042238231520773,2.0139396032764236,3.896702789946968,0.8660287638982774,-2232.0,15378.0,13146.0,3.0,72.0,27.0,81629.0,7.77,,,4.124795760061203,7.02,6.55,Materials,13.83420240502288,False
TATASTEEL,Mar 2015,-2.8235749512558783,2.4436575295332035,-12.564994098695333,2.574276691441513,1.939562706270627,0.8767825830091321,2859.0,9021.0,11880.0,-3.0,72.0,-20.0,80701.0,7.77,,,-4.83726215564736,7.02,6.55,Materials,8.391789379741187,False
TATASTEEL,Mar 2016,-0.4874221546609131,-0.6129554258814298,-1.136467575230952,1.8747599012165006,2.3030087656953326,0.5764512335768074,2661.0,8794.0,11455.0,0.0,72.0,-203.0,81987.0,7.77,,,-0.3491461654383527,7.02,6.55,Materials,7.732323674225852,False
TATASTEEL,Mar 2017,-3.712410618082084,11.704467537555988,-11.023559586451254,2.195034242047648,1.8444400630914826,0.6512087771895133,1334.0,9490.0,10824.0,-4.0,72.0,-23.0,83014.0,7.77,,,-4.694920475781275,7.02,6.55,Materials,7.742090323007787,False
TATASTEEL,Mar 2018,14.396060008600475,17.38999910749783,29.148527213287117,1.5138078888140494,5.926856095325389,0.5904935751861328,-3707.0,11730.0,8023.0,12.0,72.0,9.0,92147.0,7.77,,,14.711693599024576,7.02,6.55,Materials,21.12888679763165,False
TATASTEEL,Mar 2019,5.785538057576315,18.59465081912107,13.234675371780922,1.4626913311570549,4.026370757180157,0.6773508955076405,-3840.0,29176.0,25336.0,9.0,72.0,15.0,100816.0,7.77,,,6.56585477495496,7.02,6.55,Materials,18.170035524711178,False
TATASTEEL,Mar 2020,0.8396689959017859,12.489897508886616,1.5956290094596066,1.5810590409916276,1.93535112173105,0.5611782507656061,6157.0,14012.0,20169.0,1.0,72.0,74.0,116328.0,7.77,,,0.9988254187089995,7.02,6.55,Materials,7.677036818603083,False
TATASTEEL,Mar 2021,5.240124380974318,19.517063994779072,11.031937391398053,1.19210926871321,4.033653214144866,0.6407881627984208,34890.0,9437.0,44327.0,6.0,72.0,40.0,88501.0,7.77,,,5.637616645056931,7.02,6.55,Materials,18.85461472287084,False
TATASTEEL,Mar 2022,17.113121467131773,26.02486483384503,36.48016916718366,0.6602500808262629,11.861955327718784,0.8638101847589778,33476.0,10905.0,44381.0,33.0,72.0,16.0,75561.0,7.77,,,18.152366939691472,7.02,6.55,Materials,34.099282120376415,False
TATASTEEL,Mar 2023,3.3182249653795104,13.272899861518042,7.833569391358336,0.8235482431462331,5.376885219876171,0.8526853915261602,3504.0,18179.0,21683.0,7.0,72.0,50.0,84893.0,7.77,,,4.001493249421335,7.02,6.55,Materials,18.01782151881899,False
TATASTEEL,Mar 2024,-2.1425049417247384,9.70803461170916,-5.334926929972293,0.9461835171402184,2.1634256792754396,0.8509498277091255,6048.0,14253.0,20301.0,-4.0,72.0,-101.0,87082.0,7.77,,,-2.208827347995969,7.02,6.55,Materials,9.068374302829994,False
TATASTEEL,TTM,1.1433768302173637,11.453676723435832,,,3.4737625101433593,,,,,2.0,72.0,,,7.77,,,0.38112561007245455,7.02,6.55,Materials,,False
TCS,Mar 2013,22.346758957913288,28.639921256092332,36.51740777253152,0.008613085663882115,400.375,1.2129130401294,5577.0,6038.0,11615.0,36.0,281.0,31.0,332.0,10.46,7.87,8.62,20.02569325685807,64.3,0.52,Information Technology,49.43155512114821,False
TCS,Mar 2014,23.630651884267014,30.746005940666677,39.29667649151337,0.006037198902327472,686.9230769230769,1.224154184560595,5299.0,9452.0,14751.0,49.0,281.0,33.0,297.0,10.46,7.87,8.62,21.383827520113655,64.3,0.52,Information Technology,54.12996039764002,False
TCS,Mar 2015,21.194320006761895,25.866368016228552,39.616865804285574,0.007070208353905401,271.1730769230769,1.2909244660247143,17562.0,1807.0,19369.0,51.0,281.0,78.0,358.0,10.46,7.87,8.62,20.700703425690726,64.3,0.52,Information Technology,55.30563018453514,False
TCS,Mar 2016,22.401192864900686,28.2357380851573,34.2441467807294,0.0034472084646555608,1023.060606060606,1.23054444960415,14099.0,5010.0,19109.0,62.0,281.0,35.0,245.0,10.46,7.87,8.62,19.29196136507808,64.3,0.52,Information Technology,47.33934405541456,False
TCS,Mar 2017,22.342878456504415,27.390095451231712,30.571600900085834,0.003352123785000116,1141.625,1.152765969921726,8328.0,16895.0,25223.0,67.0,281.0,35.0,289.0,10.46,7.87,8.62,18.022415108837325,64.3,0.52,Information Technology,42.23206131579252,False
TCS,Mar 2018,21.02287496750715,26.41343904341045,30.401278075368854,0.002901513015694014,695.3461538461538,1.1710138310218214,28171.0,3104.0,25067.0,67.0,281.0,37.0,247.0,10.46,7.87,8.62,17.531722291299275,64.3,0.52,Information Technology,42.35197657393851,False
TCS,Mar 2019,21.549469831971216,26.973365286795982,35.28609440332715,0.000693155646982537,221.2979797979798,1.2858798430215714,30238.0,1645.0,28593.0,84.0,281.0,36.0,62.0,10.46,7.87,8.62,19.373814692773312,64.3,0.52,Information Technology,48.95316619743487,False
TCS,Mar 2020,20.673594607165384,26.829734499741953,38.56952666238737,0.09716377814231035,50.54220779220779,1.3065255937466183,41337.0,8968.0,32369.0,86.0,281.0,85.0,8174.0,10.46,7.87,8.62,20.18321562109979,64.3,0.52,Information Technology,50.596966413867825,False
TCS,Mar 2021,19.833472410873632,28.351108864213625,37.67311096456215,0.09018546157139055,76.0784929356358,1.2629777217059512,30846.0,7956.0,38802.0,88.0,281.0,43.0,7795.0,10.46,7.87,8.62,19.589853699047243,64.3,0.52,Information Technology,51.4305726535637,False
TCS,Mar 2022,20.051211448001087,27.669305464292794,43.13375739014349,0.08770571803587655,72.79974489795919,1.3606908688371038,39211.0,738.0,39949.0,105.0,281.0,41.0,7818.0,10.46,7.87,8.62,21.515219902327228,64.3,0.52,Information Technology,58.866301556360035,False
TCS,Mar 2023,18.763139919630266,26.283831134845514,46.7829337344068,0.08502167566132886,80.49807445442876,1.5781854835887132,42513.0,548.0,41965.0,115.0,281.0,100.0,7688.0,10.46,7.87,8.62,22.374753045875256,64.3,0.52,Information Technology,63.91470971950424,False
TCS,Mar 2024,19.136712150207767,26.690688396923118,50.944313673485176,0.0886406082507266,87.09511568123393,1.6559406621205455,50429.0,6091.0,44338.0,127.0,281.0,58.0,8021.0,10.46,7.87,8.62,23.912322161937826,64.3,0.52,Information Technology,68.78489493452442,False
TCS,TTM,19.440499519997463,26.813100499043962,,,90.16603773584906,,,,,135.0,281.0,,,10.46,7.87,8.62,6.480166506665821,64.3,0.52,Information Technology,,False
TECHM,Mar 2013,19.01644114651535,20.689655172413794,24.087725764835973,0.25433099889421307,12.436893203883495,0.765026714158504,233.0,622.0,855.0,25.0,270.0,5.0,1380.0,8.4,-10.99,-11.42,14.62306454183661,11.9,8.63,Information Technology,18.821627975315895,False
TECHM,Mar 2014,16.28550154238911,22.189128816083397,33.34785449793073,0.03953387061642344,55.2,1.1795483061480552,1887.0,291.0,1596.0,32.0,270.0,15.0,363.0,8.4,-10.99,-11.42,16.937634782155964,11.9,8.63,Information Technology,46.265060240963855,False
TECHM,Mar 2015,11.754564342867248,18.535873745634586,21.70966688438929,0.057152188112344876,62.30434782608695,1.1397118097541314,583.0,1865.0,2448.0,27.0,270.0,22.0,700.0,8.4,-10.99,-11.42,11.534647679003555,11.9,8.63,Information Technology,33.20203892493049,False
TECHM,Mar 2016,11.425228353589493,16.0791122518306,20.745665136042764,0.07477211979987664,48.58762886597938,1.176204217536071,1684.0,1453.0,3137.0,31.0,270.0,35.0,1091.0,8.4,-10.99,-11.42,11.115699235722774,11.9,8.63,Information Technology,30.053564596352505,False
TECHM,Mar 2017,9.783466593459387,14.357777701520194,17.34501429701284,0.08310518951146803,38.44186046511628,1.1183559120389914,1178.0,2893.0,4071.0,29.0,270.0,28.0,1366.0,8.4,-10.99,-11.42,9.41561226750374,11.9,8.63,Information Technology,27.854855923159015,False
TECHM,Mar 2018,12.302992883371786,15.305625060930037,20.092341983760548,0.12720904314599585,37.82098765432099,1.0112385396470704,235.0,3319.0,3554.0,39.0,270.0,33.0,2397.0,8.4,-10.99,-11.42,11.135524468926468,11.9,8.63,Information Technology,28.84651600753296,False
TECHM,Mar 2019,12.345288123884636,18.050198606873526,21.143702243036728,0.09839783090953907,51.16541353383459,1.0387490282843987,2328.0,2104.0,4432.0,44.0,270.0,29.0,1996.0,8.4,-10.99,-11.42,11.509246465068587,11.9,8.63,Information Technology,30.541717158116782,False
TECHM,Mar 2020,10.570142128675274,14.926223283063903,17.865493054600467,0.16824829230275523,34.869791666666664,0.9879414759633421,5439.0,1081.0,4358.0,42.0,270.0,32.0,3670.0,8.4,-10.99,-11.42,9.807858886413028,11.9,8.63,Information Technology,26.272416905387907,False
TECHM,Mar 2021,11.499141460837405,17.952714304583278,17.506535290569072,0.11667001809772773,43.58620689655172,0.9558860663602848,2661.0,5433.0,8094.0,46.0,270.0,89.0,2901.0,8.4,-10.99,-11.42,9.987187605922253,11.9,8.63,Information Technology,27.31398112799827,False
TECHM,Mar 2022,12.610312234018725,17.963535367110158,20.940266309603512,0.09737409804359146,56.04294478527607,1.0051783141210375,5765.0,480.0,5285.0,57.0,270.0,47.0,2618.0,8.4,-10.99,-11.42,11.518585619247759,11.9,8.63,Information Technology,30.961903470715836,False
TECHM,Mar 2023,9.11428035278664,14.567461062112965,17.3936398796734,0.09812347801174617,26.773006134969325,1.162851594038449,5346.0,226.0,5572.0,50.0,270.0,91.0,2740.0,8.4,-10.99,-11.42,9.223590608832831,11.9,8.63,Information Technology,28.463344638664235,False
TECHM,Mar 2024,4.60996999769213,8.666051234710363,8.987963553189097,0.09512917619708275,13.85969387755102,1.2050337203643189,5058.0,1318.0,6376.0,24.0,270.0,150.0,2537.0,8.4,-10.99,-11.42,4.934322423748515,11.9,8.63,Information Technology,18.60234198452373,False
TECHM,TTM,7.193764768656148,11.858754478237671,,,24.728813559322035,,,,,38.0,270.0,,,8.4,-10.99,-11.42,2.3979215895520496,11.9,8.63,Information Technology,,False
TITAN,Mar 2013,7.161908525140769,10.01679344067964,36.80203045685279,0.0,21.823529411764707,1.720428280081577,411.0,142.0,553.0,8.0,110.0,26.0,0.0,20.9,20.27,19.51,15.228122420691712,22.7,32.9,Consumer Discretionary,56.497461928934015,False
TITAN,Mar 2014,6.726457399103139,9.581769927702021,29.131985731272298,0.31985731272294887,13.379310344827585,1.7880870561282933,-826.0,271.0,-555.0,8.0,110.0,25.0,807.0,20.9,20.27,19.51,12.548843395501242,22.7,32.9,Consumer Discretionary,34.95495495495496,False
TITAN,Mar 2015,6.849660035255603,9.678502476286411,26.459143968871597,0.0324254215304799,15.061728395061728,2.030163599182004,385.0,118.0,503.0,9.0,110.0,25.0,100.0,20.9,20.27,19.51,11.779655867769733,22.7,32.9,Consumer Discretionary,38.31658291457287,False
TITAN,Mar 2016,5.9861653068464,8.32742107130188,19.24721984602224,0.03222127174222983,24.0,1.7779880163986124,417.0,159.0,576.0,8.0,110.0,29.0,113.0,20.9,20.27,19.51,9.003791056422417,22.7,32.9,Consumer Discretionary,27.845303867403317,False
TITAN,Mar 2017,5.256013875273358,8.777618580800844,16.46586345381526,0.44460193716040636,29.526315789473685,1.5771883920076117,759.0,953.0,1712.0,8.0,110.0,32.0,1882.0,20.9,20.27,19.51,7.766355240365409,22.7,32.9,Consumer Discretionary,18.348323793949305,False
TITAN,Mar 2018,6.836228287841191,10.198511166253102,21.650294695481335,0.33222003929273086,32.339622641509436,1.6930994643419808,47.0,98.0,-51.0,13.0,110.0,29.0,1691.0,20.9,20.27,19.51,10.059874149221502,22.7,32.9,Consumer Discretionary,25.276507889691786,False
TITAN,Mar 2019,7.022599726983164,10.081399464078062,22.8830313014827,0.3942339373970346,40.9811320754717,1.689069171648164,446.0,797.0,1243.0,16.0,110.0,32.0,2393.0,20.9,20.27,19.51,10.531566733371342,22.7,32.9,Consumer Discretionary,25.66465792272244,False
TITAN,Mar 2020,7.091962758882767,11.69960098802964,22.38716449242765,0.5341130604288499,15.759036144578314,1.554341405788541,-113.0,235.0,-348.0,17.0,110.0,24.0,3562.0,20.9,20.27,19.51,10.34448955236632,22.7,32.9,Consumer Discretionary,25.569348059818196,False
TITAN,Mar 2021,4.500092404361486,7.969876178155609,12.99186341203148,0.7520341469921302,9.38423645320197,1.3162247628314279,1340.0,2799.0,4139.0,11.0,110.0,37.0,5638.0,20.9,20.27,19.51,6.269393526408131,22.7,32.9,Consumer Discretionary,14.503235629996194,False
TITAN,Mar 2022,7.632209451717073,11.611514288690579,23.6267870579383,0.782005804579168,16.15137614678899,1.3592127619407213,441.0,1165.0,-724.0,24.0,110.0,31.0,7275.0,20.9,20.27,19.51,10.872736423865364,22.7,32.9,Consumer Discretionary,21.238991434431174,False
TITAN,Mar 2023,8.069008009858287,12.03203943314849,27.626360644671337,0.7903974348156274,17.293333333333333,1.5016654330125834,-444.0,1814.0,1370.0,37.0,110.0,27.0,9367.0,20.9,20.27,19.51,12.399011362514068,22.7,32.9,Consumer Discretionary,24.450937882929587,False
TITAN,Mar 2024,6.843630099444054,10.359408033826638,37.2192057915469,1.653145959757266,9.411954765751211,1.619298190002219,1506.0,189.0,1695.0,39.0,110.0,28.0,15528.0,20.9,20.27,19.51,15.227378026997725,22.7,32.9,Consumer Discretionary,23.377874082099435,False
TITAN,TTM,5.955047926842704,9.620257813360755,,,6.877380952380952,,,,,37.0,110.0,,,20.9,20.27,19.51,1.9850159756142347,22.7,32.9,Consumer Discretionary,,False
TORNTPHARM,Mar 2013,13.581017795816422,21.76084920387137,30.590717299578056,0.4873417721518987,20.529411764705884,0.8534505728750333,-94.0,247.0,153.0,13.0,222.0,45.0,693.0,6.93,30.59,30.39,15.008395222756505,23.2,24.2,Healthcare,33.00236406619385,False
TORNTPHARM,Mar 2014,15.915627996164908,22.890699904122723,34.8922753547031,0.5948502364687336,16.76271186440678,0.8307447232178415,181.0,418.0,599.0,20.0,222.0,25.0,1132.0,6.93,30.59,30.39,17.21288269136195,23.2,24.2,Healthcare,32.58649093904448,False
TORNTPHARM,Mar 2015,16.199309749784298,22.001725625539258,30.148534725010034,1.099959855479727,7.462857142857143,0.5928388746803069,-1303.0,2113.0,810.0,22.0,222.0,25.0,2740.0,6.93,30.59,30.39,15.646894449824877,23.2,24.2,Healthcare,24.966545593576754,False
TORNTPHARM,Mar 2016,25.915956333183786,40.87034544638852,49.59931310818546,0.6731539782484258,15.027173913043478,0.7525320729237002,1873.0,869.0,2742.0,51.0,222.0,34.0,2352.0,6.93,30.59,30.39,25.422600504764315,23.2,24.2,Healthcare,47.2972972972973,False
TORNTPHARM,Mar 2017,16.059147180192575,23.676066024759283,21.466329579407034,0.5768788784187543,7.766990291262136,0.6057702322674722,211.0,798.0,1009.0,28.0,222.0,25.0,2510.0,6.93,30.59,30.39,12.710415663955695,23.2,24.2,Healthcare,23.320215711995335,False
TORNTPHARM,Mar 2018,11.394957983193276,22.672268907563026,14.665801427644388,1.3977936404931863,5.35064935064935,0.4177490697184582,-3783.0,4677.0,894.0,20.0,222.0,35.0,6462.0,6.93,30.59,30.39,8.826169493518707,23.2,24.2,Healthcare,14.866937302661254,False
TORNTPHARM,Mar 2019,5.682262478821843,25.843868108953473,9.227513227513228,1.2778835978835978,3.3392857142857144,0.5436831290299724,1552.0,246.0,1798.0,13.0,222.0,66.0,6038.0,6.93,30.59,30.39,5.151152945121681,23.2,24.2,Healthcare,15.636904208863701,False
TORNTPHARM,Mar 2020,12.910945962967629,27.333417306965615,21.24792703150912,1.199004975124378,5.0798226164079825,0.5666666666666667,1622.0,229.0,1393.0,30.0,222.0,53.0,5784.0,6.93,30.59,30.39,11.575179887047808,23.2,24.2,Healthcare,21.59690799396682,False
TORNTPHARM,Mar 2021,15.640224859462837,30.98063710181137,21.44570058239123,0.8348749571771155,7.186968838526912,0.5687388987566607,1561.0,444.0,2005.0,37.0,222.0,47.0,4874.0,6.93,30.59,30.39,12.551554780203576,23.2,24.2,Healthcare,23.683719193427933,False
TORNTPHARM,Mar 2022,9.132581100141044,28.573107663375648,13.052242566773057,0.6836888963547791,8.403921568627451,0.6592282659228266,1607.0,196.0,1803.0,23.0,222.0,105.0,4070.0,6.93,30.59,30.39,7.614683977612309,23.2,24.2,Healthcare,21.38082410455951,False
TORNTPHARM,Mar 2023,12.941787941787942,29.54261954261954,20.087124878993222,0.8662471765085511,8.66966966966967,0.6584531143052703,33.0,2335.0,2368.0,37.0,222.0,60.0,5369.0,6.93,30.59,30.39,11.229121978362144,23.2,24.2,Healthcare,24.9589349010115,False
TORNTPHARM,Mar 2024,15.436241610738255,31.3944817300522,24.154025670945156,0.5866394399066511,9.926553672316384,0.7396070320579111,3106.0,160.0,3266.0,49.0,222.0,57.0,4022.0,6.93,30.59,30.39,13.443291437913773,23.2,24.2,Healthcare,32.3037323037323,False
TORNTPHARM,TTM,16.474960184038224,32.20668908157848,,,13.44927536231884,,,,,55.0,222.0,,,6.93,30.59,30.39,5.491653394679408,23.2,24.2,Healthcare,,False
TRENT,Mar 2013,-1.2664165103189493,0.23452157598499063,-2.1933387489845653,0.2786352558895207,2.1724137931034484,0.965142598460842,-245.0,276.0,31.0,-1.0,132.0,-87.0,343.0,36.31,73.11,69.52,-0.8315375536142242,23.8,27.2,Consumer Discretionary,4.002541296060992,False
TRENT,Mar 2014,-0.8144020574367767,-0.42863266180882986,-1.917255297679112,0.3350151362260343,3.1153846153846154,1.2050619834710743,-94.0,48.0,-46.0,-1.0,132.0,-125.0,332.0,36.31,73.11,69.52,-0.5088651238816049,23.8,27.2,Consumer Discretionary,6.122448979591836,False
TRENT,Mar 2015,5.64798598949212,3.852889667250438,9.071729957805907,0.1877637130801688,13.454545454545455,1.0348889895786135,-316.0,306.0,-10.0,4.0,132.0,26.0,267.0,36.31,73.11,69.52,5.2515349789588806,23.8,27.2,Consumer Discretionary,17.525162818235643,False
TRENT,Mar 2016,3.262158956109134,5.338078291814947,3.7568306010928962,0.273224043715847,3.6666666666666665,0.7816411682892906,11.0,98.0,109.0,2.0,132.0,54.0,400.0,36.31,73.11,69.52,2.6002102418304402,23.8,27.2,Consumer Discretionary,9.44206008583691,False
TRENT,Mar 2017,4.690949227373068,7.39514348785872,5.4945054945054945,0.25339366515837103,4.673913043478261,0.8154815481548154,58.0,44.0,102.0,3.0,132.0,39.0,392.0,36.31,73.11,69.52,3.6669787566777927,23.8,27.2,Consumer Discretionary,11.0881897885508,False
TRENT,Mar 2018,4.033379694019471,9.643022716736208,5.454545454545454,0.245141065830721,5.340909090909091,0.9233732876712328,73.0,4.0,77.0,3.0,132.0,44.0,391.0,36.31,73.11,69.52,3.4704328120787196,23.8,27.2,Consumer Discretionary,11.832829808660625,False
TRENT,Mar 2019,3.6121673003802277,9.163498098859316,5.771567436208992,0.3001215066828676,5.313725490196078,1.0277452129738178,-16.0,37.0,21.0,3.0,132.0,45.0,494.0,36.31,73.11,69.52,3.470493316521012,23.8,27.2,Consumer Discretionary,12.663551401869158,False
